product_id,category,sales,rating,review_count,views,added_to_cart,wishlist_adds_product
prod_42358,Others,429,4.7,119,1149,196,242
prod_42359,Beverages,1408,4.5,222,5783,415,73
prod_42360,Fruits,1986,4,250,5948,440,261
prod_42361,Meat,842,4.4,467,3551,457,108
prod_42362,Others,184,3.8,132,4296,151,262
prod_42363,Meat,1659,4.8,496,2699,224,53
prod_42364,Spices,161,4.6,490,4810,229,83
prod_42365,Meat,649,3.7,58,1426,311,121
prod_42366,Others,206,4.3,347,3867,333,114
prod_42367,Spices,868,5,100,6854,435,273
prod_42368,Beverages,619,3.9,156,7061,436,333
prod_42369,Beverages,1912,4.1,462,7733,112,333
prod_42370,Snacks,748,4.9,171,3418,464,320
prod_42371,Snacks,1544,3.9,356,5038,215,180
prod_42372,Fruits,118,4.2,116,6932,157,82
prod_42373,Vegetables,320,4.2,94,6889,423,247
prod_42374,Meat,958,3.9,240,3276,182,394
prod_42375,Snacks,877,4.8,458,6801,182,105
prod_42376,Others,1062,4,398,1334,372,209
prod_42377,Grains,218,4,75,3427,425,234
prod_42378,Vegetables,522,4.7,418,4980,239,62
prod_42379,Spices,1733,5,89,2213,243,235
prod_42380,Meat,1789,4.7,490,2712,123,89
prod_42381,Meat,972,3.6,158,7830,200,365
prod_42382,Beverages,1200,4.8,159,2058,454,140
prod_42383,Snacks,756,4.2,77,7908,254,349
prod_42384,Vegetables,1883,5,350,7923,154,139
prod_42385,Grains,679,4,261,4485,476,109
prod_42386,Dairy,448,4.5,384,3924,170,396
prod_42387,Beverages,1020,5,417,5869,298,361
prod_42388,Snacks,1617,3.6,352,2508,245,294
prod_42389,Grains,1938,4.6,473,1380,177,153
prod_42390,Dairy,1985,5,301,798,189,249
prod_42391,Spices,626,4.2,400,5945,362,107
prod_42392,Vegetables,1459,3.6,294,2124,493,172
prod_42393,Snacks,219,3.9,109,5663,142,205
prod_42394,Dairy,439,4.6,154,2344,184,233
prod_42395,Snacks,333,4.6,313,7787,459,159
prod_42396,Spices,1321,3.9,295,6662,325,224
prod_42397,Meat,1491,4.2,351,2122,152,193
prod_42398,Meat,726,4.5,277,5663,475,85
prod_42399,Meat,153,4.1,174,6825,176,71
prod_42400,Fruits,1443,4.8,256,2712,243,116
prod_42401,Dairy,1782,4,336,6903,498,239
prod_42402,Beverages,1004,4.9,302,1521,405,330
prod_42403,Meat,1607,4.7,169,4283,119,271
prod_42404,Vegetables,251,4.7,227,2098,146,122
prod_42405,Beverages,1752,3.6,272,2650,345,89
prod_42406,Others,763,4.5,106,3708,100,75
prod_42407,Spices,1954,4.3,483,4103,119,101
prod_42408,Dairy,1320,3.9,141,3403,187,333
prod_42409,Beverages,1661,3.5,439,4952,419,390
prod_42410,Vegetables,1769,4.3,421,7533,382,289
prod_42411,Fruits,1034,4.7,428,4081,301,265
prod_42412,Meat,1294,4.4,449,3742,313,208
prod_42413,Fruits,1315,3.6,477,578,388,397
prod_42414,Dairy,115,4.3,147,5898,185,77
prod_42415,Fruits,526,3.9,267,5280,301,390
prod_42416,Beverages,1194,3.5,377,6643,315,115
prod_42417,Fruits,1899,3.8,135,2911,497,134
prod_42418,Fruits,178,4.6,459,1769,294,344
prod_42419,Dairy,1773,4.5,467,1362,119,199
prod_42420,Meat,741,3.6,169,7105,299,82
prod_42421,Snacks,1956,4,401,5540,358,76
prod_42422,Dairy,217,4.1,345,4857,194,145
prod_42423,Meat,1263,4.8,421,6313,188,123
prod_42424,Dairy,771,3.8,453,5836,298,190
prod_42425,Vegetables,780,3.6,213,1839,445,362
prod_42426,Beverages,1661,4.9,135,7029,241,301
prod_42427,Dairy,1105,3.5,376,2059,424,230
prod_42428,Meat,1206,4.7,133,6155,281,295
prod_42429,Vegetables,187,4.5,142,1716,258,197
prod_42430,Fruits,949,3.8,89,6738,148,333
prod_42431,Spices,355,3.9,380,2446,369,123
prod_42432,Fruits,1511,3.7,313,3151,135,278
prod_42433,Snacks,1618,4.2,454,1586,383,240
prod_42434,Beverages,336,4.7,442,3909,197,293
prod_42435,Beverages,1299,3.9,149,6283,287,91
prod_42436,Snacks,546,4.3,396,7755,307,51
prod_42437,Beverages,1494,3.7,180,5477,245,302
prod_42438,Others,1865,3.7,377,3293,238,225
prod_42439,Meat,733,4.1,202,5621,282,150
prod_42440,Fruits,1618,4.7,176,7422,115,82
prod_42441,Fruits,1478,4.9,410,5364,128,273
prod_42442,Beverages,294,4.9,253,5811,201,192
prod_42443,Snacks,429,3.8,221,6982,382,359
prod_42444,Fruits,794,4.6,457,5364,110,318
prod_42445,Dairy,928,4,118,7801,107,59
prod_42446,Grains,460,4.2,223,4414,101,273
prod_42447,Others,327,4.2,72,1135,103,211
prod_42448,Beverages,289,4.7,153,6872,356,81
prod_42449,Meat,1620,4.4,326,6191,324,126
prod_42450,Spices,989,4.2,51,2428,233,53
prod_42451,Meat,1612,4.3,199,7468,238,74
prod_42452,Meat,1176,4.9,441,7322,214,78
prod_42453,Vegetables,1806,3.8,264,6468,154,301
prod_42454,Beverages,1533,4,421,6796,261,278
prod_42455,Snacks,1937,4.9,177,3979,391,377
prod_42456,Spices,292,4.8,356,4390,260,111
prod_42457,Snacks,993,4.6,265,6900,255,345
prod_42458,Snacks,333,4.7,233,2507,352,365
prod_42459,Meat,717,4.5,455,5581,436,164
prod_42460,Vegetables,871,4.6,314,1925,328,279
prod_42461,Fruits,717,4.6,208,4959,148,398
prod_42462,Fruits,1627,4.3,384,5287,125,261
prod_42463,Fruits,1777,4.6,276,3836,373,94
prod_42464,Others,309,4.2,79,3335,205,235
prod_42465,Dairy,1805,4.9,182,4712,223,375
prod_42466,Beverages,1788,4,247,4090,276,178
prod_42467,Vegetables,614,3.9,459,7741,303,250
prod_42468,Meat,420,4.7,177,2115,148,131
prod_42469,Vegetables,1323,4.9,260,2961,473,70
prod_42470,Fruits,1460,3.7,146,1831,382,302
prod_42471,Grains,1928,3.8,129,5246,226,105
prod_42472,Dairy,1583,4.7,446,2755,490,257
prod_42473,Others,843,4,302,2546,160,212
prod_42474,Beverages,428,4.3,458,536,152,100
prod_42475,Beverages,1620,3.8,295,6610,201,152
prod_42476,Dairy,1502,4.1,193,7540,253,316
prod_42477,Dairy,1680,5,318,7302,195,137
prod_42478,Fruits,1075,3.7,322,3603,496,265
prod_42479,Spices,358,4.7,456,7737,346,380
prod_42480,Snacks,336,4.2,145,669,330,143
prod_42481,Meat,1663,3.5,452,6275,196,199
prod_42482,Spices,543,3.8,325,629,285,121
prod_42483,Grains,872,4.1,238,7325,473,271
prod_42484,Snacks,544,4.9,363,2381,427,338
prod_42485,Others,1595,4.9,403,804,323,264
prod_42486,Beverages,1958,4.9,403,2995,185,227
prod_42487,Fruits,874,4.4,433,5445,325,191
prod_42488,Others,1028,4.7,61,734,351,355
prod_42489,Fruits,1599,3.6,248,4746,156,280
prod_42490,Fruits,1022,3.8,347,4839,395,286
prod_42491,Spices,279,3.9,65,6539,392,290
prod_42492,Vegetables,1463,4.8,166,3043,447,59
prod_42493,Grains,446,4.1,206,5218,386,152
prod_42494,Meat,134,4.5,158,6061,264,304
prod_42495,Meat,1326,3.5,426,2230,450,257
prod_42496,Snacks,1444,4.7,299,2822,498,71
prod_42497,Others,362,3.7,171,5342,104,297
prod_42498,Grains,1189,4,419,6898,230,368
prod_42499,Vegetables,201,4.7,392,2808,388,297
prod_42500,Vegetables,876,4.3,450,7514,460,79
prod_42501,Spices,375,4.5,487,612,240,243
prod_42502,Spices,1908,3.9,61,7443,240,58
prod_42503,Meat,121,3.6,261,1205,134,283
prod_42504,Dairy,1248,4.9,350,3494,265,215
prod_42505,Dairy,1086,4.9,306,5252,140,330
prod_42506,Meat,1203,4.6,209,1782,276,192
prod_42507,Vegetables,210,5,209,3728,265,138
prod_42508,Vegetables,790,3.7,102,4639,109,179
prod_42509,Dairy,441,3.6,280,7824,257,225
prod_42510,Others,864,4.6,79,5506,154,238
prod_42511,Beverages,1297,4.5,88,2881,492,370
prod_42512,Vegetables,613,4.6,260,5906,244,279
prod_42513,Vegetables,1207,4.3,161,2231,347,398
prod_42514,Vegetables,1519,4.5,53,3594,414,304
prod_42515,Spices,1675,3.5,439,3515,400,389
prod_42516,Fruits,1606,4.7,247,3582,284,385
prod_42517,Snacks,194,3.6,498,6821,343,253
prod_42518,Snacks,301,3.8,437,5416,484,137
prod_42519,Vegetables,614,4.4,146,615,120,392
prod_42520,Vegetables,1679,4.5,278,6847,133,212
prod_42521,Spices,1155,4.3,201,4665,141,235
prod_42522,Others,1935,3.7,170,5421,353,282
prod_42523,Dairy,201,4,489,4639,455,73
prod_42524,Dairy,1217,4,248,1514,246,156
prod_42525,Dairy,1389,3.6,132,4968,428,61
prod_42526,Others,1749,4.6,386,3960,265,274
prod_42527,Snacks,645,3.6,320,7305,251,286
prod_42528,Others,881,4.1,358,5713,346,297
prod_42529,Others,1450,3.6,207,6835,391,65
prod_42530,Spices,1806,3.8,319,1775,332,137
prod_42531,Fruits,1204,3.7,412,3322,484,235
prod_42532,Vegetables,1349,4.2,68,738,363,343
prod_42533,Snacks,110,4.8,272,2059,455,395
prod_42534,Grains,1125,3.6,195,4324,382,150
prod_42535,Meat,1102,4.5,353,2022,114,391
prod_42536,Snacks,1791,4.6,443,1730,324,336
prod_42537,Meat,1092,4.1,356,4511,292,304
prod_42538,Snacks,1756,4.7,206,3358,250,86
prod_42539,Others,1915,4.1,103,4137,296,142
prod_42540,Grains,779,4.2,455,6617,436,70
prod_42541,Snacks,960,4.8,84,3585,202,153
prod_42542,Fruits,1497,4.8,382,1091,330,299
prod_42543,Vegetables,1091,3.7,156,5749,165,189
prod_42544,Fruits,1057,4.3,105,1966,217,104
prod_42545,Spices,1025,4,346,5908,499,336
prod_42546,Snacks,1378,4.7,218,3829,477,114
prod_42547,Others,1494,4.6,159,5760,177,62
prod_42548,Vegetables,860,3.8,145,603,193,190
prod_42549,Snacks,410,4,161,2743,262,107
prod_42550,Spices,363,4.7,266,4295,459,207
prod_42551,Beverages,399,4,93,5048,162,145
prod_42552,Fruits,1682,3.5,226,7908,396,395
prod_42553,Spices,172,3.9,312,4531,273,185
prod_42554,Snacks,776,4.2,98,7915,102,347
prod_42555,Meat,329,4.7,188,2186,303,314
prod_42556,Dairy,1128,3.8,266,5939,395,54
prod_42557,Others,886,3.9,274,7336,125,198
prod_42558,Snacks,1842,3.8,413,7049,103,381
prod_42559,Others,1609,3.9,209,3134,213,233
prod_42560,Beverages,784,4.4,460,2575,162,295
prod_42561,Beverages,1261,4.8,184,4968,218,162
prod_42562,Others,1760,4.6,258,915,127,273
prod_42563,Dairy,594,4.9,169,3612,211,127
prod_42564,Spices,984,3.6,299,7243,289,346
prod_42565,Beverages,609,4.7,309,6996,293,178
prod_42566,Vegetables,243,4.9,190,6144,150,189
prod_42567,Vegetables,1345,4.1,297,6089,433,311
prod_42568,Snacks,1962,4.4,330,5808,378,302
prod_42569,Beverages,760,4.5,189,743,175,203
prod_42570,Snacks,1863,3.6,222,7954,307,112
prod_42571,Others,1950,4.5,339,4037,391,342
prod_42572,Meat,677,4.5,448,5110,435,206
prod_42573,Vegetables,1492,5,400,7070,389,330
prod_42574,Beverages,1417,4.1,154,6225,393,366
prod_42575,Spices,1603,4.7,172,4121,450,169
prod_42576,Grains,914,4.6,400,5072,221,79
prod_42577,Grains,1592,3.6,401,4992,198,57
prod_42578,Fruits,883,4.3,304,3413,499,312
prod_42579,Spices,1746,4.5,232,5250,407,327
prod_42580,Fruits,1703,4.5,229,6575,238,77
prod_42581,Grains,1350,3.6,165,2514,248,337
prod_42582,Vegetables,199,5,79,7729,305,74
prod_42583,Fruits,1030,4.5,238,7750,134,127
prod_42584,Fruits,1501,4.9,113,755,237,355
prod_42585,Fruits,1334,3.7,467,1572,352,95
prod_42586,Dairy,1708,4.7,494,1030,473,310
prod_42587,Fruits,1658,3.6,472,924,312,243
prod_42588,Beverages,1115,5,151,857,326,83
prod_42589,Meat,179,4.7,92,4891,231,357
prod_42590,Dairy,246,4.5,130,2632,499,352
prod_42591,Fruits,783,3.9,234,4718,479,93
prod_42592,Meat,1727,4.7,439,851,407,297
prod_42593,Meat,1927,4.5,215,6574,485,353
prod_42594,Spices,852,4.3,341,7613,147,288
prod_42595,Others,1385,4.6,273,3208,112,190
prod_42596,Vegetables,1845,3.6,145,7202,221,255
prod_42597,Others,711,4.2,396,7507,486,383
prod_42598,Spices,1345,4.4,224,6057,305,310
prod_42599,Dairy,275,4.2,93,3416,354,335
prod_42600,Spices,653,4.4,317,4443,149,292
prod_42601,Dairy,745,3.7,293,5465,410,250
prod_42602,Dairy,673,4.9,398,5121,412,320
prod_42603,Meat,1668,3.9,115,2422,378,103
prod_42604,Others,397,4.2,409,6931,269,368
prod_42605,Dairy,277,4.4,293,6061,157,63
prod_42606,Vegetables,157,4.2,309,4915,203,81
prod_42607,Snacks,398,4.5,345,771,447,325
prod_42608,Beverages,1554,3.9,416,4782,265,253
prod_42609,Spices,110,3.8,222,6833,457,50
prod_42610,Grains,903,4.7,193,7356,394,179
prod_42611,Vegetables,465,3.8,331,5499,388,235
prod_42612,Spices,1571,4.7,125,3502,153,320
prod_42613,Others,1676,4.6,113,1711,414,182
prod_42614,Fruits,1570,4.3,416,4127,138,322
prod_42615,Beverages,1934,4.7,412,7471,301,102
prod_42616,Grains,924,3.8,183,6769,100,152
prod_42617,Grains,875,4.9,386,7536,160,182
prod_42618,Vegetables,669,4.9,436,2862,368,174
prod_42619,Grains,1641,3.9,387,4326,151,346
prod_42620,Others,776,4.8,71,771,204,301
prod_42621,Spices,1091,4.8,68,3692,192,230
prod_42622,Fruits,1147,5,134,1244,154,332
prod_42623,Snacks,232,4.1,405,5254,461,337
prod_42624,Grains,560,3.6,301,2453,170,216
prod_42625,Grains,1896,3.5,210,1986,458,322
prod_42626,Vegetables,654,3.6,362,3716,115,213
prod_42627,Snacks,535,4.2,350,7212,250,234
prod_42628,Beverages,1478,4.7,111,824,199,282
prod_42629,Others,1231,4.4,420,4728,170,271
prod_42630,Snacks,1644,4.6,231,2194,465,243
prod_42631,Grains,1343,4.7,359,5557,266,65
prod_42632,Spices,1446,4.4,316,1539,138,62
prod_42633,Meat,1397,4.8,279,3783,401,172
prod_42634,Meat,587,4.7,448,7038,433,93
prod_42635,Dairy,1905,5,409,6841,171,264
prod_42636,Others,554,4.9,373,7872,467,318
prod_42637,Snacks,1707,3.6,277,5387,422,371
prod_42638,Others,328,4.6,496,7290,464,347
prod_42639,Grains,716,3.6,199,4095,170,106
prod_42640,Spices,199,4.3,53,3631,337,79
prod_42641,Beverages,1409,4.4,115,817,234,50
prod_42642,Snacks,1729,5,311,6164,464,278
prod_42643,Snacks,990,4.3,315,5906,182,139
prod_42644,Grains,1976,5,213,7365,279,122
prod_42645,Fruits,1999,4.7,324,3078,210,210
prod_42646,Meat,958,3.8,59,6072,288,120
prod_42647,Beverages,913,3.7,212,6270,349,58
prod_42648,Grains,1427,4.1,121,4357,154,307
prod_42649,Spices,505,3.9,469,4235,183,292
prod_42650,Dairy,1902,3.5,364,4537,265,185
prod_42651,Dairy,1400,4.2,361,2777,435,332
prod_42652,Spices,1519,4.8,461,4625,119,260
prod_42653,Others,1391,3.9,113,6337,253,370
prod_42654,Meat,697,3.5,206,4465,151,306
prod_42655,Snacks,907,4.1,365,2242,217,207
prod_42656,Others,1323,3.8,480,6975,210,354
prod_42657,Grains,1771,3.8,307,2900,121,147
prod_42658,Dairy,1825,3.8,217,1513,220,384
prod_42659,Meat,848,3.7,76,7814,124,363
prod_42660,Fruits,1165,4.3,449,7382,391,378
prod_42661,Snacks,152,3.8,286,1916,226,261
prod_42662,Beverages,541,4.8,293,5508,409,149
prod_42663,Dairy,1508,3.9,366,4378,448,315
prod_42664,Snacks,1022,4.7,151,1039,214,378
prod_42665,Beverages,381,4.5,219,4005,492,393
prod_42666,Fruits,1282,4.6,310,4759,340,99
prod_42667,Dairy,1313,3.7,437,1046,264,102
prod_42668,Meat,729,4,255,853,137,371
prod_42669,Grains,205,3.8,204,5400,345,396
prod_42670,Fruits,1059,4.2,243,6826,452,152
prod_42671,Others,715,4.8,223,5948,109,358
prod_42672,Grains,682,4.6,459,5218,420,388
prod_42673,Grains,1820,4.6,372,1938,319,131
prod_42674,Vegetables,1218,4.1,121,5371,371,260
prod_42675,Fruits,243,3.9,236,6631,166,329
prod_42676,Snacks,1952,4.9,403,5048,386,196
prod_42677,Others,1473,4.6,107,5013,103,162
prod_42678,Meat,102,4.3,71,4225,464,246
prod_42679,Grains,1240,4.1,419,6636,253,197
prod_42680,Vegetables,526,4.3,347,5282,262,389
prod_42681,Dairy,604,4.5,386,3978,449,127
prod_42682,Beverages,636,3.8,192,5105,279,353
prod_42683,Spices,1926,3.8,298,6225,369,169
prod_42684,Fruits,1067,4.3,429,7257,412,150
prod_42685,Beverages,464,4,284,5014,258,214
prod_42686,Meat,999,4.6,306,6607,222,373
prod_42687,Snacks,1702,3.6,415,1052,458,243
prod_42688,Others,1912,4.7,79,1076,117,298
prod_42689,Fruits,1489,3.5,482,4411,335,110
prod_42690,Beverages,1026,4.3,171,1976,169,249
prod_42691,Others,1450,3.8,367,7168,189,208
prod_42692,Spices,333,3.6,201,5833,387,140
prod_42693,Meat,651,4.6,278,3530,359,277
prod_42694,Dairy,127,3.5,52,6077,430,134
prod_42695,Fruits,189,4.5,82,6158,294,146
prod_42696,Vegetables,1462,3.6,164,7404,362,57
prod_42697,Vegetables,1261,4.1,400,6965,169,320
prod_42698,Vegetables,1527,3.5,371,1667,321,277
prod_42699,Vegetables,1884,3.6,414,7492,397,326
prod_42700,Snacks,951,4.1,321,4853,162,369
prod_42701,Dairy,1067,3.6,89,7282,154,292
prod_42702,Grains,1254,4.8,168,2679,487,363
prod_42703,Meat,1405,3.5,146,555,186,327
prod_42704,Others,560,4.3,340,4927,358,301
prod_42705,Snacks,1588,3.6,97,6709,339,283
prod_42706,Vegetables,1413,5,176,5555,368,307
prod_42707,Beverages,1766,4.7,379,7945,328,223
prod_42708,Dairy,1100,4.1,152,5674,315,174
prod_42709,Grains,1383,4.4,80,5273,469,203
prod_42710,Spices,989,3.8,316,1512,426,295
prod_42711,Grains,811,3.7,461,5023,269,319
prod_42712,Others,1728,4.7,399,6844,218,184
prod_42713,Snacks,738,4.5,390,4920,484,376
prod_42714,Fruits,212,3.9,169,762,108,187
prod_42715,Fruits,1574,4,423,3759,217,365
prod_42716,Meat,1603,4.2,414,3415,441,366
prod_42717,Beverages,194,3.7,273,2925,424,398
prod_42718,Meat,843,3.5,155,5414,140,151
prod_42719,Meat,1059,4.1,281,3136,173,222
prod_42720,Spices,969,3.6,70,1317,481,327
prod_42721,Spices,1631,4.7,183,3264,351,154
prod_42722,Snacks,140,3.6,386,5739,492,237
prod_42723,Fruits,1684,4.3,473,5536,379,282
prod_42724,Snacks,1892,4.8,342,597,362,278
prod_42725,Spices,1023,4.2,409,7679,439,278
prod_42726,Vegetables,562,5,291,4271,165,354
prod_42727,Fruits,864,4.9,405,2991,401,128
prod_42728,Spices,1655,4.4,305,4254,102,66
prod_42729,Snacks,1625,4.9,150,6167,288,60
prod_42730,Meat,1755,4.7,407,2259,296,234
prod_42731,Others,581,4.4,331,7904,247,131
prod_42732,Spices,574,4.5,343,2258,202,269
prod_42733,Spices,754,4.2,123,4701,348,118
prod_42734,Others,301,4.6,131,3412,260,355
prod_42735,Spices,1722,4.5,370,3180,285,211
prod_42736,Vegetables,1083,4.2,171,6374,244,385
prod_42737,Snacks,492,4.3,352,1270,275,94
prod_42738,Meat,390,4.2,263,2825,196,179
prod_42739,Meat,1454,4.6,53,6813,173,191
prod_42740,Meat,1874,4.7,465,2304,208,62
prod_42741,Snacks,356,4.6,347,2378,204,372
prod_42742,Spices,1989,4.9,448,4522,421,66
prod_42743,Vegetables,1387,4.1,59,961,255,374
prod_42744,Vegetables,1678,4.7,364,6099,145,205
prod_42745,Snacks,841,4,234,2318,258,155
prod_42746,Beverages,1297,4.5,155,3554,336,366
prod_42747,Dairy,506,4,100,2446,100,156
prod_42748,Meat,845,3.9,385,6513,367,73
prod_42749,Grains,1021,4,199,6279,402,174
prod_42750,Grains,1765,4.2,59,1038,221,308
prod_42751,Vegetables,1107,3.9,492,7632,242,368
prod_42752,Beverages,1077,3.7,369,5758,183,169
prod_42753,Snacks,1667,4.3,252,6274,444,305
prod_42754,Dairy,962,3.7,405,1400,361,104
prod_42755,Others,412,4.2,436,6697,346,145
prod_42756,Spices,1448,4.8,322,4909,192,244
prod_42757,Fruits,243,5,401,5937,107,67
prod_42758,Others,858,3.7,268,887,215,383
prod_42759,Dairy,1223,3.9,161,5510,273,237
prod_42760,Others,1475,3.5,97,4180,229,123
prod_42761,Snacks,679,4.6,311,7528,370,134
prod_42762,Grains,352,3.8,398,2237,345,272
prod_42763,Beverages,1331,4.3,373,845,266,320
prod_42764,Vegetables,1440,4.8,318,1104,291,50
prod_42765,Beverages,1885,4.7,413,4012,470,361
prod_42766,Vegetables,735,4.4,275,7803,213,147
prod_42767,Snacks,1321,3.6,266,5731,110,228
prod_42768,Others,1779,3.7,247,1680,243,185
prod_42769,Beverages,305,3.8,354,3559,312,353
prod_42770,Others,553,3.9,74,598,449,104
prod_42771,Grains,1268,4,327,7801,227,263
prod_42772,Vegetables,792,4.1,341,5715,268,62
prod_42773,Fruits,927,4,363,4284,122,382
prod_42774,Snacks,639,3.6,293,4937,463,125
prod_42775,Spices,754,5,292,2192,127,187
prod_42776,Others,1732,4.6,127,1568,494,185
prod_42777,Grains,1410,4.7,494,1443,423,321
prod_42778,Snacks,1014,4.1,287,1126,292,398
prod_42779,Meat,934,5,460,2337,125,153
prod_42780,Spices,702,3.8,291,588,420,81
prod_42781,Others,342,3.6,362,5602,287,282
prod_42782,Beverages,575,3.5,175,2586,184,348
prod_42783,Dairy,1373,4.3,126,2293,185,364
prod_42784,Others,1818,3.9,419,6672,178,189
prod_42785,Vegetables,1113,4.8,341,3200,370,64
prod_42786,Others,613,4.5,87,803,253,221
prod_42787,Grains,1954,4.8,68,4757,470,111
prod_42788,Dairy,1146,4.8,288,7971,219,396
prod_42789,Dairy,233,3.6,175,1674,222,243
prod_42790,Meat,257,5,258,969,269,370
prod_42791,Fruits,801,4.2,477,5605,125,112
prod_42792,Fruits,1727,4.1,222,2513,151,292
prod_42793,Dairy,289,4.1,134,1727,441,211
prod_42794,Meat,1352,4,127,5503,207,283
prod_42795,Dairy,629,3.8,480,2768,204,364
prod_42796,Beverages,1346,3.8,119,3684,195,313
prod_42797,Spices,1958,4.9,454,5096,397,378
prod_42798,Fruits,1926,4.1,370,2050,295,290
prod_42799,Spices,356,3.6,403,3848,151,344
prod_42800,Fruits,1289,3.7,459,1885,454,175
prod_42801,Dairy,671,4.8,98,5575,493,154
prod_42802,Spices,1517,3.8,340,1766,149,250
prod_42803,Snacks,946,4.9,407,4880,200,71
prod_42804,Snacks,786,4,190,3459,288,85
prod_42805,Fruits,474,4.6,318,1110,389,304
prod_42806,Dairy,1347,4,303,1174,146,288
prod_42807,Others,1583,3.9,173,7338,455,350
prod_42808,Spices,1685,4.2,94,5489,334,387
prod_42809,Others,1316,3.9,369,7371,217,393
prod_42810,Fruits,1679,4.2,382,1572,307,71
prod_42811,Snacks,1188,4.2,203,3543,434,163
prod_42812,Fruits,989,4.5,308,6498,249,162
prod_42813,Dairy,604,3.6,400,6955,173,59
prod_42814,Beverages,167,4.9,81,5334,196,336
prod_42815,Fruits,1307,4,383,6575,189,203
prod_42816,Snacks,1903,4.9,485,1839,183,74
prod_42817,Others,1089,3.7,128,4938,396,259
prod_42818,Dairy,626,3.7,292,1303,316,304
prod_42819,Grains,962,4.7,198,4063,405,237
prod_42820,Fruits,409,4.5,314,7052,121,162
prod_42821,Snacks,825,4.2,267,7804,290,282
prod_42822,Grains,1275,4.8,158,4019,249,93
prod_42823,Snacks,1124,4.5,206,4192,239,144
prod_42824,Snacks,1216,4.8,444,5404,126,307
prod_42825,Snacks,540,3.8,240,6752,390,215
prod_42826,Grains,1970,4.8,315,1450,201,171
prod_42827,Others,244,4.3,464,1963,454,137
prod_42828,Others,1297,4.9,351,7202,299,245
prod_42829,Vegetables,862,4.1,373,6168,443,129
prod_42830,Beverages,491,4.2,377,7912,175,307
prod_42831,Meat,286,3.7,121,1744,171,400
prod_42832,Fruits,1247,4,56,2981,105,287
prod_42833,Dairy,1145,4.5,262,5947,146,199
prod_42834,Fruits,1743,4.5,159,1056,295,312
prod_42835,Fruits,390,3.9,133,4302,483,215
prod_42836,Spices,829,3.5,397,7093,246,146
prod_42837,Meat,592,3.6,389,3777,315,238
prod_42838,Vegetables,1606,4.6,382,2826,205,241
prod_42839,Beverages,1157,4.3,244,3768,367,73
prod_42840,Vegetables,1377,4.8,65,1138,334,326
prod_42841,Beverages,1918,4.2,144,5842,148,159
prod_42842,Beverages,1738,3.8,493,619,252,325
prod_42843,Spices,1202,4.1,434,5194,286,393
prod_42844,Grains,1593,3.6,221,4907,490,383
prod_42845,Beverages,361,3.7,106,6463,365,283
prod_42846,Meat,210,4.9,234,2306,104,179
prod_42847,Grains,1838,3.9,183,2697,429,235
prod_42848,Others,1507,4.7,280,6954,404,372
prod_42849,Vegetables,267,4.7,358,2061,259,112
prod_42850,Grains,1456,4.5,272,6979,158,157
prod_42851,Snacks,263,4.1,232,2605,478,190
prod_42852,Meat,1560,4.3,120,1356,458,198
prod_42853,Grains,680,4.7,89,4448,357,309
prod_42854,Grains,706,3.6,254,3697,147,223
prod_42855,Snacks,808,3.6,194,1929,455,324
prod_42856,Spices,104,3.8,71,1202,343,360
prod_42857,Fruits,1035,5,87,1993,295,123
prod_42858,Spices,503,3.7,292,4753,105,151
prod_42859,Others,676,3.7,495,5125,102,307
prod_42860,Others,378,4.6,390,4218,127,354
prod_42861,Beverages,1583,4.6,57,2696,241,131
prod_42862,Dairy,693,3.9,458,2462,487,60
prod_42863,Snacks,176,4.7,332,3259,313,200
prod_42864,Spices,1955,4.3,238,2924,352,106
prod_42865,Fruits,1317,4.3,143,6811,324,107
prod_42866,Fruits,1855,5,51,7979,214,67
prod_42867,Fruits,928,4.3,414,7316,161,276
prod_42868,Snacks,518,4.8,219,5791,327,60
prod_42869,Beverages,1059,4.8,304,3873,432,141
prod_42870,Grains,1316,3.7,426,4056,430,236
prod_42871,Grains,1789,3.6,69,7707,236,68
prod_42872,Snacks,360,3.9,76,6547,205,365
prod_42873,Vegetables,1492,3.5,457,3853,379,216
prod_42874,Vegetables,1798,4.2,92,6722,297,239
prod_42875,Snacks,178,4.7,414,6557,138,247
prod_42876,Beverages,307,4.2,115,767,474,360
prod_42877,Beverages,1693,4.8,217,5171,250,261
prod_42878,Others,1644,4.9,236,2824,165,258
prod_42879,Spices,1821,4.5,70,5742,327,207
prod_42880,Snacks,1402,4.4,64,1704,202,296
prod_42881,Beverages,889,4.1,272,3628,109,67
prod_42882,Fruits,905,4.1,446,5725,319,399
prod_42883,Snacks,639,4.5,468,7670,162,74
prod_42884,Vegetables,995,4.8,173,2505,370,269
prod_42885,Snacks,878,3.6,358,1808,141,292
prod_42886,Others,1361,4,300,2006,161,110
prod_42887,Grains,1863,4.5,210,5298,320,201
prod_42888,Others,509,3.8,335,3415,191,247
prod_42889,Vegetables,854,3.9,302,3529,112,379
prod_42890,Snacks,710,3.6,150,6895,255,349
prod_42891,Others,1648,3.8,78,4786,313,99
prod_42892,Beverages,1501,4.8,73,934,454,116
prod_42893,Spices,1053,3.9,70,5658,489,121
prod_42894,Dairy,1715,4.3,430,1793,275,72
prod_42895,Vegetables,179,4,438,653,407,81
prod_42896,Beverages,1053,4.6,292,3290,375,322
prod_42897,Dairy,1480,4.4,366,1214,198,279
